Rank,Name,Platform,Genre,Publisher
15201,Darksiders,PS3,Action,THQ
15202,Natsuiro no Sunadokei,PS2,Adventure,Princess Soft
15203,Indigo Prophecy,PC,Adventure,Atari
15204,Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,PS2,Misc,Sega
15205,Tale of a Hero,PC,Adventure,Daedalic
15206,Valentino Rossi: The Game,XOne,Racing,Namco Bandai Games
15207,Turbo: Super Stunt Squad,PS3,Sports,D3Publisher
15208,FIFA Soccer 09,PC,Sports,Electronic Arts
15209,The Lord of the Rings: The Battle for Middle-Earth II,PC,Strategy,Electronic Arts
15210,Ballblazer Champions,PS,Sports,CTO SpA
15211,Steal Princess,DS,Platform,Unknown
15212,So Blonde,PC,Adventure,Eidos Interactive
15213,Winter Sports 2011,X360,Sports,DTP Entertainment
15214,Koisuru Otome to Shugo no Tate: The Shield of AIGIS,PS2,Adventure,Alchemist
15215,Disney's Meet the Robinsons,DS,Action,Disney Interactive Studios
15216,Casper's Scare School: Classroom Capers,DS,Adventure,Blast! Entertainment Ltd
15217,Moujuutsukai to Oujisama Portable,PSP,Adventure,Idea Factory
15218,Galaxy Angel II: Eigou Kaiki no Koku,PS2,Strategy,Broccoli
15219,Genroh,PSP,Action,Idea Factory
15220,Otome wa Oanesama Boku ni Koi Shiteru Portable,PSP,Adventure,Alchemist
15221,Iron Phoenix,XB,Fighting,Sega
15222,Legend: Hand of God,PC,Role-Playing,DTP Entertainment
15223,Geon Cube,Wii,Puzzle,P2 Games
15224,Tennis no Oji-Sama: Driving Smash! Side King,DS,Sports,Konami Digital Entertainment
15225,Kuon,PS2,Adventure,Indie Games
15226,Kannou Mukashi Banashi Portable,PSP,Adventure,Idea Factory
15227,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,PS3,Adventure,Alchemist
15228,Diabolik Lovers: More Blood,PSV,Adventure,Idea Factory
15229,Triple Crown Championship Snowboarding,Wii,Sports,Destineer
15230,UnchainBlades EXXiV,3DS,Role-Playing,FuRyu
15231,The Fast and the Furious,PSP,Racing,Deep Silver
15232,Fallout Trilogy,PC,Role-Playing,Ubisoft
15233,Carmen Sandiego: The Secret of the Stolen Drums,GC,Action,BAM! Entertainment
15234,The Sims: Complete Collection,PC,Simulation,Electronic Arts
15235,Command & Conquer 3: Deluxe Edition,PC,Strategy,Electronic Arts
15236,Dance! It's Your Stage,PS3,Misc,DTP Entertainment
15237,Sacred Gold,PC,Role-Playing,Encore
15238,Dies Irae: Amantes Amentes,PSP,Action,Views
15239,Puyo Puyo! 15th Anniversary,PSP,Puzzle,Sega
15240,Mind over Matter,DS,Puzzle,505 Games
15241,The Idolmaster: Gravure For You! Vol.9,PS3,Action,Namco Bandai Games
15242,Discovery Kids: Snake Safari,DS,Simulation,505 Games
15243,Ryu-koku,PS2,Adventure,KID
15244,Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,DS,Misc,Square Enix
15245,Group S Challenge,XB,Racing,Capcom
15246,GunParade Orchestra: Midori no Shou,PS2,Adventure,Sony Computer Entertainment
15247,Shooter: Starfighter Sanvein,PS,Shooter,Midas Interactive Entertainment
15248,Jewel Master: Cradle Of Rome 2,DS,Puzzle,Rising Star Games
15249,Sakura Wars 1 & 2,PSP,Strategy,Sega
15250,Kao Challengers,PSP,Platform,Atari
15251,Brave: The Video Game,DS,Action,Disney Interactive Studios
15252,Order of War,PC,Strategy,Square Enix
15253,Terminator 3: The Redemption,GC,Shooter,Atari
15254,Painkiller,PC,Shooter,DreamCatcher Interactive
15255,Date A Live: Arusu Install,PS3,Adventure,Compile Heart
15256,Canimal Triple,PSV,Misc,Warner Bros. Interactive Entertainment
15257,Tengen Toppa Gurren-Lagann,DS,Action,Konami Digital Entertainment
15258,Sugoi Hebereke,SNES,Fighting,Sunsoft
15259,Pebble Beach Golf Links,SAT,Sports,Sega
15260,Spider-Man: Web of Shadows,PC,Action,Activision
15261,Dakar 2: The World's Ultimate Rally,XB,Racing,Acclaim Entertainment
15262,Jelly Belly: Ballistic Beans,Wii,Puzzle,Zoo Digital Publishing
15263,PopCap Hits!,X360,Misc,PopCap Games
15265,Higurashi Daybreak Portable Mega Edition,PSP,Adventure,Alchemist
15266,Dragon's Lair,DS,Platform,Destineer
15267,Shinken de Watashi ni Koi Shinasai! R,PS3,Action,Minato Station
15268,Whiteout,PS2,Racing,Konami Digital Entertainment
15269,Shiratsuyu no Kai,PSP,Adventure,Idea Factory
15270,Dungeon Defenders,PC,Role-Playing,Unknown
15271,Final Fantasy XIV: Heavensward,PS3,Action,Square Enix
15272,Sniper Elite V2,WiiU,Shooter,505 Games
15273,World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,PSP,Simulation,fonfun
15274,XGRA: Extreme G Racing Association,GC,Racing,Acclaim Entertainment
15275,Command & Conquer: The First Decade,PC,Strategy,Electronic Arts
15276,Thomas & Friends: Hero of the Rails,Wii,Misc,Unknown
15277,Taito Legends 2,PS2,Misc,Empire Interactive
15278,World Championship Poker featuring Howard Lederer: All In,Wii,Misc,505 Games
15279,Kill.Switch,GBA,Shooter,Zoo Digital Publishing
15280,"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",PSP,Adventure,Idea Factory
15281,Jinsei Game Wii,Wii,Misc,Takara Tomy
15282,Heavy Fire: The Chosen Few 3D,3DS,Shooter,Mastiff
15283,Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,DS,Misc,Benesse
15284,Hyakka Hyakurou: Sengoku Ninpoujou,PSV,Adventure,D3Publisher
15285,Jake Hunter: Detective Chronicles,DS,Adventure,Aksys Games
15286,Gekka Ryouran Romance,PSP,Adventure,Idea Factory
15287,Don Bradman Cricket 14,PS3,Sports,Tru Blu Entertainment
15288,Guess the Logos,XB,Puzzle,Sega
15289,Ore no Yome: Anata Dake no Hanayome,X360,Adventure,Idea Factory
15290,Crime Scene,DS,Adventure,Nobilis
15291,Military History: Commander - Europe at War,PSP,Strategy,Slitherine Software
15292,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,SAT,Misc,Sonnet
15293,Final Approach 2: 1st Priority,PS2,Adventure,Princess Soft
15294,Stormrise,PC,Strategy,Sega
15295,Gochuumon wa Usagi Desu ka?? Wonderful Party!,PSV,Adventure,5pb
15296,Moujuutsukai to Oujisama: Snow Bride,PS2,Adventure,Idea Factory
15297,Detective Jinguuji Saburo: Ronde Revenge,3DS,Action,Arc System Works
15298,Casper: Spirit Dimensions,GC,Platform,TDK Mediactive
15299,Meitantei Evangelion,PS2,Adventure,Broccoli
15300,Tsuyo Kiss 2 Portable,PSP,Adventure,NetRevo
15301,Butt-Ugly Martians: Zoom or Doom!,PS2,Racing,Vivendi Games
15302,Mar Heaven: Karudea no Akuma,DS,Role-Playing,Konami Digital Entertainment
15303,F1 2016 (Codemasters),PC,Racing,Codemasters
15304,Brain Dead 13,PS,Adventure,Coconuts Japan
15305,Spider-Man 3,PC,Platform,Activision
15306,Robotics;Notes,X360,Adventure,5pb
15307,Hoppie,DS,Platform,Jack of All Games
15308,Rugby League Team Manager 2015,PC,Action,Alternative Software
15309,Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,DS,Misc,Tecmo Koei
15310,The Lord of the Rings Online: Mines of Moria,PC,Role-Playing,Codemasters Online
15311,T.A.C. Heroes : Big Red One,DS,Strategy,Storm City Games
15312,War Leaders: Clash of Nations,PC,Strategy,CDV Software Entertainment
15313,Dungeons & Dragons: Shadow over Mystara,PS3,Role-Playing,Capcom
15314,The King of Fighters NeoWave,XB,Fighting,SNK Playmore
15315,Super PickUps,PS2,Racing,XS Games
15316,Puzzle Quest: Challenge of the Warlords,PSP,Puzzle,D3Publisher
15317,Aquanaut's Holiday,PS,Adventure,Sony Computer Entertainment
15318,Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,DS,Adventure,Marvelous Interactive
15319,Runaway: A Twist of Fate,DS,Adventure,Focus Home Interactive
15320,Hot 'n' Cold,DS,Action,Majesco Entertainment
15321,Nisenochigiri,PSP,Adventure,Idea Factory
15322,Wakeboarding Unleashed Featuring Shaun Murray,GBA,Sports,Aspyr
15323,The Testament of Sherlock Holmes,X360,Adventure,Focus Home Interactive
15324,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,PS2,Action,Takara
15325,Last Escort,PS2,Adventure,D3Publisher
15326,Meikyuu Cross Blood: Reloaded,X360,Action,Unknown
15327,Livly Garden,DS,Simulation,Marvelous Interactive
15329,Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,PSP,Role-Playing,Starfish
15330,Commando: Steel Disaster,DS,Shooter,Lexicon Entertainment
15331,Aria: The Natural ~Tooi Yume no Mirage~,PS2,Adventure,Alchemist
15332,Hellgate: London,PC,Role-Playing,Electronic Arts
15333,Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,Wii,Fighting,Marvelous Interactive
15334,The Awakened Fate Ultimatum,PS3,Role-Playing,Nippon Ichi Software
15335,Gal Gun,PS3,Shooter,Alchemist
15336,Chuck E. Cheese's Super Collection,Wii,Action,UFO Interactive
15337,Hakuouki: Yuugi Roku DS,DS,Adventure,Idea Factory
15338,Mystery Tales 2: The Spirit Mask,DS,Puzzle,Unknown
15339,Kung Fu Panda: Showdown of Legendary Legends,3DS,Action,Little Orbit
15340,Shonen Jump's Shaman King: Master of Spirits 2,GBA,Role-Playing,Konami Digital Entertainment
15341,Dead Rising,PS4,Action,Capcom
15342,Homefront: The Revolution,PC,Shooter,Deep Silver
15343,Toki no Kizuna: Hanayui Tsuzuri,PSP,Adventure,Idea Factory
15344,The Technomancer,XOne,Role-Playing,Focus Home Interactive
15345,Rinne no Lagrange: Kamogawa Days,PS3,Adventure,Namco Bandai Games
15346,TOCA Race Driver 3,PC,Racing,Codemasters
15347,Airport Simulator,PC,Simulation,Unknown
15348,Casper's Scare School: Spooky Sports Day,Wii,Sports,Blast! Entertainment Ltd
15349,Code R,SAT,Adventure,Quintet
15350,The Idolmaster: Gravure For You! Vol.8,PS3,Action,Namco Bandai Games
15351,Disney Sports Football,GBA,Sports,Unknown
15352,Oil Rush,PC,Strategy,Iceberg Interactive
15353,Cabela's Big Game Hunter: Pro Hunts,WiiU,Shooter,Activision
15354,Chicken Hunter,DS,Shooter,Phoenix Games
15355,Hakuoki: Shinkai - Furi no Shou,PSV,Action,Idea Factory
15357,Headhunter: Redemption,XB,Action,Sega
15358,Onechanbara Special,PSP,Action,D3Publisher
15359,Daikaijuu Battle: Ultra Coliseum,Wii,Fighting,Namco Bandai Games
15360,Saki: Achiga-Hen Portable,PSP,Adventure,Alchemist
15361,Bella Sara 2 - The Magic of Drasilmare,3DS,Adventure,Big Ben Interactive
15362,Minna de Dokusho: Keatai Shousetsu Desu,PSP,Misc,Dorart
15363,Polar Bowler,DS,Sports,Mumbo Jumbo
15364,Prehistorik Man,GBA,Platform,THQ
15365,F1 2002,GBA,Racing,"Destination Software, Inc"
15366,Chicago Enforcer,XB,Shooter,Kemco
15367,Jinguuji Saburou DS: Akai Chou,DS,Adventure,Arc System Works
15368,Dance Dance Revolution Extra Mix,PS,Simulation,Konami Digital Entertainment
15369,UnchainBlades EXXiV,PSP,Role-Playing,FuRyu
15370,Princess Isabella: A Witch's Curse,Wii,Adventure,Destineer
15371,Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,DS,Adventure,Namco Bandai Games
15372,The Legend of Heroes: Trails in the Sky Third Chapter,PSV,Role-Playing,Nihon Falcom Corporation
15373,Pippa Funnell: Ranch Rescue,Wii,Adventure,Ubisoft
15374,Jewel Link: Galactic Quest,DS,Action,Avanquest Software
15375,Super Bowling,N64,Sports,Athena
15376,Rat Attack!,N64,Puzzle,Mindscape
15377,Kawaii Koinu DS 3,DS,Simulation,MTO
15378,Chuugen no Hasha: Sangoku Shouseiden,PSP,Strategy,Namco Bandai Games
15379,Chevrolet Camaro: Wild Ride,DS,Racing,Storm City Games
15380,The Sims 2: Happy Holiday Stuff,PC,Simulation,Electronic Arts
15381,Largo Winch .// Commando Sar,PS,Adventure,Ubisoft
15382,Joker no Kuni no Alice: Wonderful Wonder World,PSP,Adventure,Quinrose
15383,Cross Treasures,DS,Role-Playing,Square Enix
15384,Ruff Trigger: The Vanocore Conspiracy,PS2,Platform,Natsume
15385,Silent Bomber,PS,Action,Virgin Interactive
15386,Samurai & Dragons,PSV,Action,Sega
15387,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,PS3,Misc,Namco Bandai Games
15388,Elminage Original: Majo to Megami to Kamigami no Yubiwa,PSP,Role-Playing,Starfish
15389,TalkMan,PSP,Misc,Sony Computer Entertainment
15390,XGRA: Extreme G Racing Association,XB,Racing,Acclaim Entertainment
15391,Uta no * Prince-Sama,PSP,Adventure,Broccoli
15392,Ridge Racer Unbounded,PC,Racing,Namco Bandai Games
15393,Elminage Gothic: Ulm Zakir to Yami no Gishiki,PSP,Role-Playing,Starfish
15394,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,PSP,Misc,Sega
15395,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,3DS,Action,Namco Bandai Games
15396,Invizimals: The Resistance,PSV,Role-Playing,Sony Computer Entertainment
15397,Anima - Gate of Memories,PS4,Action,Avanquest
15398,B-17: Fortress in the Sky,DS,Simulation,DSI Games
15399,Mushishi: Amefuru Sato,DS,Simulation,Marvelous Interactive
15400,Arcana Famiglia: Vascello Phantasma no Majutsushi,PSP,Action,Comfort
15401,The Legend of Heroes: Trails in the Sky Second Chapter,PS3,Role-Playing,Falcom Corporation
15402,Motocross Mania 3,XB,Racing,Take-Two Interactive
15403,Psycho-Pass: Mandatory Happiness,PSV,Adventure,Nippon Ichi Software
15404,ESPN MLS ExtraTime 2002,GC,Sports,Konami Digital Entertainment
15405,Winning Post 7: Maximum 2007,PS2,Sports,Tecmo Koei
15406,Resident Evil: Umbrella Corps,PS4,Action,Capcom
15407,Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,PS2,Action,Russel
15408,Vitamin R,PSP,Adventure,D3Publisher
15409,Fist of the North Star: Ken's Rage 2,WiiU,Fighting,Tecmo Koei
15410,Maximum Racing: Crash Car Racer,Wii,Racing,Nordic Games
15411,Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,GBA,Action,Atari
15412,Deus Ex: Mankind Divided,PC,Role-Playing,Square Enix
15413,Guitar Freaks V2 & DrumMania V2,PS2,Simulation,Konami Digital Entertainment
15414,Backyard Baseball '09,PS2,Sports,Atari
15415,Puzzle City,DS,Puzzle,Destineer
15416,Gakuen K: Wonderful School Days,PSP,Adventure,Idea Factory
15417,Worms,X360,Strategy,Microsoft Game Studios
15418,RollerCoaster Tycoon World,PC,Simulation,Atari
15419,Pastel Chime Continue,PSP,Adventure,5pb
15420,Trapped Dead,PC,Strategy,Iceberg Interactive
15421,Super Fruit Fall,Wii,Puzzle,System 3 Arcade Software
15422,Zwei!!,PSP,Role-Playing,Falcom Corporation
15423,Pump It Up: Exceed,XB,Misc,Mastiff
15424,Ro-Kyu-Bu! Lost Secret,PSP,Adventure,Kadokawa Shoten
15425,CV Casting Voice,PS3,Adventure,Namco Bandai Games
15426,Littlest Pet Shop,PC,Simulation,Electronic Arts
15427,Net High,PSV,Adventure,Marvelous Games
15428,Malice,PS2,Platform,Evolved Games
15429,Defendin' De Penguin,DS,Strategy,Zushi Games
15430,The Sims 2: Family Fun Stuff,PC,Simulation,Electronic Arts
15431,Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,PS2,Role-Playing,Sega
15432,Worldwide Soccer Manager 2007,PC,Sports,Sega
15433,Heroes of the Pacific,PC,Simulation,Codemasters
15434,Kokoro Connect: Yochi Random,PSP,Action,Namco Bandai Games
15435,Tenkai Knights: Brave Battle,3DS,Action,Namco Bandai Games
15436,Mount & Blade: Warband,PC,Role-Playing,Paradox Interactive
15437,Horrid Henry: Missions of Mischief,Wii,Adventure,SouthPeak Games
15438,Dark Tales: Edgar Allan Poe's The Premature Burial,PC,Puzzle,Focus Multimedia
15439,Painkiller: Hell & Damnation,X360,Shooter,Nordic Games
15440,Resident Evil Zero,PC,Action,Capcom
15441,Warship Gunner 2 Portable,PSP,Simulation,Tecmo Koei
15442,Nervous Brickdown,DS,Puzzle,Eidos Interactive
15443,Downtown Nekketsu Jidaigek,3DS,Action,Arc System Works
15444,Mini Ninjas,PC,Action,Eidos Interactive
15445,Legend of Kay Anniversary,PS4,Action,Nordic Games
15446,NHL 09,PC,Sports,Electronic Arts
15447,Spanish for Everyone!,DS,Puzzle,Activision
15448,Battle Princess of Arcadias,PS3,Role-Playing,Nippon Ichi Software
15449,Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,PSV,Strategy,Tecmo Koei
15450,Germany's Next Topmodel 2011,Wii,Simulation,7G//AMES
15451,Uchuu Keiji Tamashii: The Space Sheriff Spirits,PS2,Action,Namco Bandai Games
15452,Angelique Retour,PSV,Action,Tecmo Koei
15453,Winx Club: Saving Alfea,DS,Action,Namco Bandai Games
15454,UFO: Trilogy,PC,Strategy,Unknown
15455,Mount & Blade Collection,PC,Role-Playing,Paradox Interactive
15456,Car Battler Joe,GBA,Role-Playing,Victor Interactive
15457,Vietcong,PC,Shooter,Gathering of Developers
15458,StormLover Karen!!,PSP,Adventure,D3Publisher
15459,Digimon Rumble Arena 2,XB,Fighting,Atari
15460,Steins;Gate: Hiyoku Renri no Darling,PS3,Adventure,5pb
15461,Ten Pin Alley 2,Wii,Sports,XS Games
15462,Coded Soul: Uke Keigareshi Idea,PSP,Role-Playing,Sony Computer Entertainment
15463,Starship Troopers,PC,Shooter,Empire Interactive
15464,AIR,PSP,Adventure,Prototype
15465,Crysis: Warhead,PC,Shooter,Electronic Arts
15466,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,PS2,Adventure,Alchemist
15467,Dino Dini's Kick Off Revival,PS4,Sports,Avanquest
15468,Garfield Gets Real,DS,Action,Zushi Games
15469,Mighty No. 9,WiiU,Platform,Deep Silver
15470,Atlantic Quest,PC,Puzzle,Avanquest
15471,Tycoon City: New York,PC,Strategy,Atari
15472,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,PS3,Action,Namco Bandai Games
15473,Agatha Christie: The ABC Murders,PC,Adventure,Microids
15474,Virtua Pro Football,PS2,Sports,Sega
15475,Date-A-Live Twin Edition: Rio Reincarnation,PSV,Action,Compile Heart
15476,Adidas Power Soccer 98,PS,Sports,Psygnosis
15477,Natsuiro High School: Seishun Hakusho,PS4,Action,D3Publisher
15478,Black Rose Valkyrie,PS4,Role-Playing,Idea Factory
15479,Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),Wii,Racing,Unknown
15480,Heroes VS,PSP,Fighting,Namco Bandai Games
15481,Kazoku Keikaku,PSP,Adventure,CyberFront
15482,Sotsugyou II: Neo Generation Special,3DO,Simulation,Imageworks
15483,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PC,Shooter,Activision
15484,Agatha Christie's The ABC Murders,PS4,Adventure,Microids
15485,Tom Clancy's Splinter Cell Classic Trilogy HD,PS3,Action,Ubisoft
15486,Aoishiro,PS2,Adventure,Success
15487,Rainbow Islands Revolution,DS,Platform,Rising Star Games
15488,"Warhammer 40,000: Dawn of War: Soulstorm",PC,Strategy,THQ
15489,Virtual Kasparov,GBA,Strategy,Titus
15490,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,XB,Platform,Global Star
15491,Dynasty Warriors 8: Empires,PSV,Action,Tecmo Koei
15492,Mary King's Riding School,DS,Simulation,Ghostlight
15493,Devil Survivor: Over Clock,3DS,Strategy,Atlus
15494,PC Engine Best Collection: Tengai Makyou Collection,PSP,Role-Playing,Hudson Soft
15495,Commandos 3: Destination Berlin,PC,Strategy,Eidos Interactive
15496,Otoko Yukaku,PSV,Action,D3Publisher
15497,Speed Kings,GC,Racing,Acclaim Entertainment
15498,Spirits and Demons: 5 Game Pack,PC,Misc,Focus Multimedia
15499,Rose to Tasogare no Kojou,PSV,Action,Nippon Ichi Software
15500,Army Rescue,Wii,Shooter,UFO Interactive
15501,Azada,3DS,Puzzle,Licensed 4U
15502,ESPN MLS ExtraTime 2002,XB,Sports,Konami Digital Entertainment
15503,Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,PSP,Misc,Karin Entertainment
15504,Dreamer Series: Horse Trainer,DS,Simulation,DreamCatcher Interactive
15505,Hogs of War,PS,Strategy,Infogrames
15506,Katekyoo Hitman Reborn! Dream Hyper Battle!,PS2,Fighting,Marvelous Interactive
15507,Muchi Muchi Pork & Pink Sweets,X360,Shooter,Cave
15508,Point Blank 3,PS,Shooter,Namco Bandai Games
15509,Meiji Toukyou Renka,PSP,Adventure,Broccoli
15510,Sengoku Basara: Sanada Yukimura-Den,PS3,Action,Capcom
15511,Hakuoki: Shinkai - Hana no Shou,PSV,Adventure,Idea Factory
15512,Mushihimesama,X360,Action,Cave
15513,Uru: Ages Beyond Myst,PC,Adventure,Ubisoft
15514,Higurashi no Naku Koro ni: Jan,PSP,Misc,AQ Interactive
15515,Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,PSP,Action,Idea Factory
15516,Elvandia Story,PS2,Role-Playing,Spike
15517,Triggerheart Excelica Enhanced,PS2,Shooter,Alchemist
15518,Puzzle Star Sweep,PS,Puzzle,Midas Interactive Entertainment
15519,Battle Spirits: Kiseki no Hasha,PSP,Role-Playing,Namco Bandai Games
15520,X-Plane 10 Global,PC,Simulation,Aerosoft
15521,Chrysler Classic Racing,DS,Racing,Zoo Games
15522,The Conveni 4,PS2,Simulation,Hamster Corporation
15523,The Cheetah Girls,GBA,Misc,Disney Interactive Studios
15524,Charlie's Angels,GC,Action,Ubisoft
15525,WRC 2: FIA World Rally Championship,PC,Racing,Ubisoft
15526,uDraw Studio: Instant Artist,X360,Misc,THQ
15527,Seitokai no Ichizon: DS-suru Seitokai,DS,Adventure,Kadokawa Shoten
15528,Teenage Mutant Ninja Turtles Double Pack,GBA,Action,Konami Digital Entertainment
15529,Prism Ark: Awake,PS2,Adventure,5pb
15530,Rozen Maiden: Duellwalzer,PS2,Adventure,Taito
15531,Rugby 06,XB,Sports,Electronic Arts
15532,Marvel Avengers: Battle for Earth,X360,Action,Ubisoft
15533,Winter Blast: 9 Snow & Ice Games,Wii,Sports,Destineer
15534,Natsuiro High School: Seishun Hakusho,PS3,Action,D3Publisher
15535,Kamen Rider: Battride War II,WiiU,Action,Namco Bandai Games
15536,Shrek / Shark Tale Game Boy Advance Video,GBA,Misc,Hasbro Interactive
15537,Urban Chaos: Riot Response,XB,Shooter,Eidos Interactive
15538,Ginga Fukei Densetsu: Sapphire,TG16,Shooter,Hudson Soft
15539,Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,PS2,Action,Marvelous Interactive
15540,The Mummy,GBA,Action,Ubisoft
15541,Guitar Freaks V3 & DrumMania V3,PS2,Simulation,Konami Digital Entertainment
15542,The Talos Principle,PS4,Puzzle,Devolver Digital
